Train_ID,Station_Code,Station_Name,Train_Priority,Weather_Condition,Time_of_Day,Day_of_Week,Network_Congestion,Active_Incident,Scheduled_Arrival_Mins,Actual_Arrival_Mins,Delay_Minutes,Distance_From_Source_Km,Journey_Date
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,WEDNESDAY,HIGH,NO,136,146.8,10.8,204.3,2024-08-21
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,WEDNESDAY,LOW,NO,210,223.49,13.49,261.7,2024-08-21
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,WEDNESDAY,LOW,NO,367,390.65,23.65,455.8,2024-08-21
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,WEDNESDAY,LOW,NO,503,536.47,33.47,656.8,2024-08-21
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,WEDNESDAY,LOW,NO,865,903.68,38.68,992.4,2024-08-21
12313,NDLS,NEW DELHI,RAJDHANI,MONSOON_STORM,MORNING,WEDNESDAY,MEDIUM,NO,1080,1131.97,51.97,1430.5,2024-08-21
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,THURSDAY,MEDIUM,NO,0,5.47,5.47,0.0,2024-08-22
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,THURSDAY,MEDIUM,NO,108,113.48,5.48,161.8,2024-08-22
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,THURSDAY,HIGH,NO,136,148.71,12.71,204.3,2024-08-22
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,THURSDAY,MEDIUM,NO,210,229.79,19.79,261.7,2024-08-22
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,THURSDAY,MEDIUM,NO,367,385.23,18.23,455.8,2024-08-22
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,THURSDAY,LOW,NO,503,515.97,12.97,656.8,2024-08-22
12313,CNB,KANPUR CENTRAL,RAJDHANI,HEATWAVE,MORNING,THURSDAY,MEDIUM,NO,865,883.94,18.94,992.4,2024-08-22
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,THURSDAY,HIGH,NO,1080,1105.25,25.25,1430.5,2024-08-22
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,FRIDAY,LOW,SIGNAL_FAILURE,0,16.14,16.14,0.0,2024-08-23
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,FRIDAY,LOW,PLATFORM_CONGESTION,108,124.9,16.9,161.8,2024-08-23
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,FRIDAY,HIGH,PLATFORM_CONGESTION,136,168.59,32.59,204.3,2024-08-23
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,FRIDAY,LOW,PLATFORM_CONGESTION,210,245.16,35.16,261.7,2024-08-23
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,FRIDAY,LOW,LATE_INCOMING_TRAIN,367,409.88,42.88,455.8,2024-08-23
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,FRIDAY,LOW,PLATFORM_CONGESTION,503,553.03,50.03,656.8,2024-08-23
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,FRIDAY,LOW,PLATFORM_CONGESTION,865,921.69,56.69,992.4,2024-08-23
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,FRIDAY,LOW,PLATFORM_CONGESTION,1080,1138.68,58.68,1430.5,2024-08-23
12313,SDAH,SEALDAH,RAJDHANI,FOG,EVENING,SATURDAY,MEDIUM,SIGNAL_FAILURE,0,17.38,17.38,0.0,2024-08-24
12313,DGR,DURGAPUR,RAJDHANI,FOG,EVENING,SATURDAY,CRITICAL,SIGNAL_FAILURE,108,152.97,44.97,161.8,2024-08-24
12313,ASN,ASANSOL JN,RAJDHANI,FOG,EVENING,SATURDAY,MEDIUM,SIGNAL_FAILURE,136,198.3,62.3,204.3,2024-08-24
12313,DHN,DHANBAD JN,RAJDHANI,FOG,NIGHT,SATURDAY,MEDIUM,SIGNAL_FAILURE,210,283.91,73.91,261.7,2024-08-24
12313,GAYA,GAYA JN,RAJDHANI,HEATWAVE,NIGHT,SATURDAY,HIGH,TRACK_MAINTENANCE,367,462.97,95.97,455.8,2024-08-24
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,FOG,NIGHT,SATURDAY,MEDIUM,SIGNAL_FAILURE,503,621.79,118.79,656.8,2024-08-24
12313,CNB,KANPUR CENTRAL,RAJDHANI,FOG,MORNING,SATURDAY,LOW,SIGNAL_FAILURE,865,985,120,992.4,2024-08-24
12313,NDLS,NEW DELHI,RAJDHANI,FOG,MORNING,SATURDAY,MEDIUM,SIGNAL_FAILURE,1080,1200,120,1430.5,2024-08-24
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,NO,0,8.44,8.44,0.0,2024-08-25
12313,DGR,DURGAPUR,RAJDHANI,FOG,EVENING,SUNDAY,MEDIUM,NO,108,119.06,11.06,161.8,2024-08-25
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,NO,136,148.38,12.38,204.3,2024-08-25
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,HIGH,NO,210,239.31,29.31,261.7,2024-08-25
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,MEDIUM,NO,367,400.29,33.29,455.8,2024-08-25
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,MEDIUM,NO,503,533.81,30.81,656.8,2024-08-25
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,SUNDAY,MEDIUM,NO,865,892.79,27.79,992.4,2024-08-25
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,SUNDAY,LOW,NO,1080,1103.12,23.12,1430.5,2024-08-25
12313,SDAH,SEALDAH,RAJDHANI,HEATWAVE,EVENING,MONDAY,LOW,NO,0,11.83,11.83,0.0,2024-08-26
12313,DGR,DURGAPUR,RAJDHANI,HEATWAVE,EVENING,MONDAY,LOW,NO,108,119.23,11.23,161.8,2024-08-26
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,MONDAY,LOW,NO,136,145.22,9.22,204.3,2024-08-26
12313,DHN,DHANBAD JN,RAJDHANI,HEATWAVE,NIGHT,MONDAY,MEDIUM,NO,210,221.18,11.18,261.7,2024-08-26
12313,GAYA,GAYA JN,RAJDHANI,HEATWAVE,NIGHT,MONDAY,LOW,NO,367,370.88,3.88,455.8,2024-08-26
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,HEATWAVE,NIGHT,MONDAY,MEDIUM,NO,503,508.59,5.59,656.8,2024-08-26
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,MONDAY,LOW,NO,865,873.36,8.36,992.4,2024-08-26
12313,NDLS,NEW DELHI,RAJDHANI,MONSOON_STORM,MORNING,MONDAY,LOW,NO,1080,1101.35,21.35,1430.5,2024-08-26
12313,SDAH,SEALDAH,RAJDHANI,HEATWAVE,EVENING,TUESDAY,HIGH,NO,0,15.38,15.38,0.0,2024-08-27
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,TUESDAY,HIGH,NO,108,131.69,23.69,161.8,2024-08-27
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,TUESDAY,HIGH,LATE_INCOMING_TRAIN,136,179.66,43.66,204.3,2024-08-27
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,LOW,NO,210,253.47,43.47,261.7,2024-08-27
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,HIGH,NO,367,410.89,43.89,455.8,2024-08-27
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,HIGH,NO,503,554.75,51.75,656.8,2024-08-27
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,TUESDAY,HIGH,NO,865,922.62,57.62,992.4,2024-08-27
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,TUESDAY,CRITICAL,NO,1080,1147.35,67.35,1430.5,2024-08-27
12313,SDAH,SEALDAH,RAJDHANI,FOG,EVENING,WEDNESDAY,HIGH,NO,0,12.79,12.79,0.0,2024-08-28
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,WEDNESDAY,HIGH,NO,108,125.42,17.42,161.8,2024-08-28
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,WEDNESDAY,HIGH,NO,136,166.29,30.29,204.3,2024-08-28
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,WEDNESDAY,HIGH,NO,210,251.36,41.36,261.7,2024-08-28
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,WEDNESDAY,HIGH,NO,367,413.29,46.29,455.8,2024-08-28
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,WEDNESDAY,LOW,NO,503,545.19,42.19,656.8,2024-08-28
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,WEDNESDAY,HIGH,NO,865,908.93,43.93,992.4,2024-08-28
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,WEDNESDAY,HIGH,NO,1080,1135.1,55.1,1430.5,2024-08-28
12313,SDAH,SEALDAH,RAJDHANI,FOG,EVENING,THURSDAY,MEDIUM,TRACK_MAINTENANCE,0,13.58,13.58,0.0,2024-08-29
12313,DGR,DURGAPUR,RAJDHANI,FOG,EVENING,THURSDAY,MEDIUM,TRACK_MAINTENANCE,108,129.91,21.91,161.8,2024-08-29
12313,ASN,ASANSOL JN,RAJDHANI,FOG,EVENING,THURSDAY,MEDIUM,TRACK_MAINTENANCE,136,177.5,41.5,204.3,2024-08-29
12313,DHN,DHANBAD JN,RAJDHANI,FOG,NIGHT,THURSDAY,MEDIUM,TRACK_MAINTENANCE,210,268.96,58.96,261.7,2024-08-29
12313,GAYA,GAYA JN,RAJDHANI,HEATWAVE,NIGHT,THURSDAY,MEDIUM,TRACK_MAINTENANCE,367,437.52,70.52,455.8,2024-08-29
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,FOG,NIGHT,THURSDAY,MEDIUM,TRACK_MAINTENANCE,503,589.56,86.56,656.8,2024-08-29
12313,CNB,KANPUR CENTRAL,RAJDHANI,FOG,MORNING,THURSDAY,MEDIUM,TRACK_MAINTENANCE,865,964.74,99.74,992.4,2024-08-29
12313,NDLS,NEW DELHI,RAJDHANI,FOG,MORNING,THURSDAY,MEDIUM,TRACK_MAINTENANCE,1080,1190.34,110.34,1430.5,2024-08-29
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,FRIDAY,HIGH,PLATFORM_CONGESTION,0,34.84,34.84,0.0,2024-08-30
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,FRIDAY,MEDIUM,PLATFORM_CONGESTION,108,150.74,42.74,161.8,2024-08-30
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,FRIDAY,HIGH,PLATFORM_CONGESTION,136,199.34,63.34,204.3,2024-08-30
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,FRIDAY,HIGH,PLATFORM_CONGESTION,210,281.17,71.17,261.7,2024-08-30
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,FRIDAY,HIGH,PLATFORM_CONGESTION,367,444.11,77.11,455.8,2024-08-30
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,FRIDAY,HIGH,PLATFORM_CONGESTION,503,603.55,100.55,656.8,2024-08-30
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,FRIDAY,HIGH,PLATFORM_CONGESTION,865,977.12,112.12,992.4,2024-08-30
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,FRIDAY,HIGH,PLATFORM_CONGESTION,1080,1200,120,1430.5,2024-08-30
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,SATURDAY,HIGH,NO,0,23.52,23.52,0.0,2024-08-31
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,SATURDAY,LOW,NO,108,133.29,25.29,161.8,2024-08-31
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,SATURDAY,LOW,NO,136,159.04,23.04,204.3,2024-08-31
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,LOW,NO,210,234.69,24.69,261.7,2024-08-31
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,LOW,NO,367,390.66,23.66,455.8,2024-08-31
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,LOW,NO,503,524.45,21.45,656.8,2024-08-31
12313,CNB,KANPUR CENTRAL,RAJDHANI,MONSOON_STORM,MORNING,SATURDAY,LOW,NO,865,898.62,33.62,992.4,2024-08-31
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,SATURDAY,LOW,NO,1080,1116.21,36.21,1430.5,2024-08-31
12313,SDAH,SEALDAH,RAJDHANI,FOG,EVENING,SUNDAY,LOW,PLATFORM_CONGESTION,0,11.64,11.64,0.0,2024-09-01
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,TRACK_MAINTENANCE,108,128.48,20.48,161.8,2024-09-01
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,PLATFORM_CONGESTION,136,159.11,23.11,204.3,2024-09-01
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,PLATFORM_CONGESTION,210,239.69,29.69,261.7,2024-09-01
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,TRACK_MAINTENANCE,367,407.64,40.64,455.8,2024-09-01
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,PLATFORM_CONGESTION,503,547.72,44.72,656.8,2024-09-01
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,SUNDAY,LOW,PLATFORM_CONGESTION,865,904.13,39.13,992.4,2024-09-01
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,SUNDAY,LOW,PLATFORM_CONGESTION,1080,1122.03,42.03,1430.5,2024-09-01
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,MONDAY,LOW,NO,0,12.3,12.3,0.0,2024-09-02
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,MONDAY,LOW,NO,108,116.26,8.26,161.8,2024-09-02
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,MONDAY,LOW,NO,136,143.99,7.99,204.3,2024-09-02
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,MONDAY,LOW,NO,210,220.22,10.22,261.7,2024-09-02
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,MONDAY,LOW,NO,367,370.34,3.34,455.8,2024-09-02
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,MONDAY,LOW,NO,503,508.11,5.11,656.8,2024-09-02
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,MONDAY,LOW,NO,865,875.72,10.72,992.4,2024-09-02
12313,NDLS,NEW DELHI,RAJDHANI,HEATWAVE,MORNING,MONDAY,LOW,NO,1080,1093.68,13.68,1430.5,2024-09-02
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,TUESDAY,CRITICAL,SIGNAL_FAILURE,0,26.46,26.46,0.0,2024-09-03
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,TUESDAY,CRITICAL,SIGNAL_FAILURE,108,161.04,53.04,161.8,2024-09-03
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,TUESDAY,CRITICAL,LATE_INCOMING_TRAIN,136,214.62,78.62,204.3,2024-09-03
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,CRITICAL,SIGNAL_FAILURE,210,302.46,92.46,261.7,2024-09-03
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,CRITICAL,SIGNAL_FAILURE,367,482.94,115.94,455.8,2024-09-03
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,CRITICAL,SIGNAL_FAILURE,503,623,120,656.8,2024-09-03
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,TUESDAY,CRITICAL,SIGNAL_FAILURE,865,985,120,992.4,2024-09-03
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,TUESDAY,CRITICAL,SIGNAL_FAILURE,1080,1200,120,1430.5,2024-09-03
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,0,16.74,16.74,0.0,2024-09-04
12313,DGR,DURGAPUR,RAJDHANI,HEATWAVE,EVENING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,108,139.24,31.24,161.8,2024-09-04
12313,ASN,ASANSOL JN,RAJDHANI,HEATWAVE,EVENING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,136,174.03,38.03,204.3,2024-09-04
12313,DHN,DHANBAD JN,RAJDHANI,HEATWAVE,NIGHT,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,210,264.09,54.09,261.7,2024-09-04
12313,GAYA,GAYA JN,RAJDHANI,HEATWAVE,NIGHT,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,367,445.42,78.42,455.8,2024-09-04
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,HEATWAVE,NIGHT,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,503,590.47,87.47,656.8,2024-09-04
12313,CNB,KANPUR CENTRAL,RAJDHANI,HEATWAVE,MORNING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,865,966.07,101.07,992.4,2024-09-04
12313,NDLS,NEW DELHI,RAJDHANI,HEATWAVE,MORNING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,1080,1198.67,118.67,1430.5,2024-09-04
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,THURSDAY,LOW,NO,0,0,0,0.0,2024-09-05
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,THURSDAY,LOW,NO,108,108,0,161.8,2024-09-05
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,THURSDAY,LOW,NO,136,136.99,0.99,204.3,2024-09-05
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,THURSDAY,LOW,NO,210,212.47,2.47,261.7,2024-09-05
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,THURSDAY,MEDIUM,NO,367,372.87,5.87,455.8,2024-09-05
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,THURSDAY,LOW,NO,503,507.58,4.58,656.8,2024-09-05
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,THURSDAY,LOW,NO,865,876.22,11.22,992.4,2024-09-05
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,THURSDAY,LOW,NO,1080,1092.49,12.49,1430.5,2024-09-05
12313,SDAH,SEALDAH,RAJDHANI,MONSOON_STORM,EVENING,FRIDAY,HIGH,NO,0,26.81,26.81,0.0,2024-09-06
12313,DGR,DURGAPUR,RAJDHANI,HEATWAVE,EVENING,FRIDAY,HIGH,NO,108,141.96,33.96,161.8,2024-09-06
12313,ASN,ASANSOL JN,RAJDHANI,MONSOON_STORM,EVENING,FRIDAY,HIGH,NO,136,185.72,49.72,204.3,2024-09-06
12313,DHN,DHANBAD JN,RAJDHANI,MONSOON_STORM,NIGHT,FRIDAY,HIGH,TRACK_MAINTENANCE,210,286.29,76.29,261.7,2024-09-06
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,FRIDAY,HIGH,NO,367,451.24,84.24,455.8,2024-09-06
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,FRIDAY,HIGH,NO,503,602.23,99.23,656.8,2024-09-06
12313,CNB,KANPUR CENTRAL,RAJDHANI,MONSOON_STORM,MORNING,FRIDAY,HIGH,NO,865,972.77,107.77,992.4,2024-09-06
12313,NDLS,NEW DELHI,RAJDHANI,MONSOON_STORM,MORNING,FRIDAY,HIGH,NO,1080,1200,120,1430.5,2024-09-06
12313,SDAH,SEALDAH,RAJDHANI,MONSOON_STORM,EVENING,SATURDAY,LOW,NO,0,5.2,5.2,0.0,2024-09-07
12313,DGR,DURGAPUR,RAJDHANI,MONSOON_STORM,EVENING,SATURDAY,LOW,NO,108,120.33,12.33,161.8,2024-09-07
12313,ASN,ASANSOL JN,RAJDHANI,MONSOON_STORM,EVENING,SATURDAY,LOW,NO,136,154.53,18.53,204.3,2024-09-07
12313,DHN,DHANBAD JN,RAJDHANI,MONSOON_STORM,NIGHT,SATURDAY,LOW,NO,210,235.3,25.3,261.7,2024-09-07
12313,GAYA,GAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,SATURDAY,LOW,NO,367,399.46,32.46,455.8,2024-09-07
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,SATURDAY,LOW,NO,503,533.89,30.89,656.8,2024-09-07
12313,CNB,KANPUR CENTRAL,RAJDHANI,MONSOON_STORM,MORNING,SATURDAY,LOW,NO,865,895.5,30.5,992.4,2024-09-07
12313,NDLS,NEW DELHI,RAJDHANI,MONSOON_STORM,MORNING,SATURDAY,LOW,NO,1080,1115.9,35.9,1430.5,2024-09-07
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,SUNDAY,MEDIUM,LATE_INCOMING_TRAIN,0,34.29,34.29,0.0,2024-09-08
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,SUNDAY,HIGH,LATE_INCOMING_TRAIN,108,162.39,54.39,161.8,2024-09-08
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,SUNDAY,MEDIUM,NO,136,195.89,59.89,204.3,2024-09-08
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,SUNDAY,MEDIUM,NO,210,269.5,59.5,261.7,2024-09-08
12313,GAYA,GAYA JN,RAJDHANI,FOG,NIGHT,SUNDAY,MEDIUM,NO,367,426.32,59.32,455.8,2024-09-08
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,SUNDAY,MEDIUM,LATE_INCOMING_TRAIN,503,570.37,67.37,656.8,2024-09-08
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,SUNDAY,MEDIUM,NO,865,935.0,70.0,992.4,2024-09-08
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,SUNDAY,MEDIUM,NO,1080,1156.66,76.66,1430.5,2024-09-08
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,MONDAY,LOW,NO,0,9.23,9.23,0.0,2024-09-09
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,MONDAY,LOW,NO,108,112.47,4.47,161.8,2024-09-09
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,MONDAY,LOW,NO,136,140.13,4.13,204.3,2024-09-09
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,MONDAY,LOW,NO,210,214.77,4.77,261.7,2024-09-09
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,MONDAY,LOW,NO,367,373.8,6.8,455.8,2024-09-09
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,MONDAY,LOW,NO,503,508.22,5.22,656.8,2024-09-09
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,MONDAY,LOW,NO,865,878.51,13.51,992.4,2024-09-09
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,MONDAY,LOW,NO,1080,1100.26,20.26,1430.5,2024-09-09
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,TUESDAY,MEDIUM,NO,0,0.75,0.75,0.0,2024-09-10
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,TUESDAY,LOW,NO,108,108,0,161.8,2024-09-10
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,TUESDAY,MEDIUM,NO,136,137.39,1.39,204.3,2024-09-10
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,MEDIUM,NO,210,214.97,4.97,261.7,2024-09-10
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,MEDIUM,NO,367,370.83,3.83,455.8,2024-09-10
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,FOG,NIGHT,TUESDAY,MEDIUM,NO,503,514.8,11.8,656.8,2024-09-10
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,TUESDAY,MEDIUM,NO,865,873.7,8.7,992.4,2024-09-10
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,TUESDAY,MEDIUM,NO,1080,1085.65,5.65,1430.5,2024-09-10
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,WEDNESDAY,LOW,NO,0,11.04,11.04,0.0,2024-09-11
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,WEDNESDAY,LOW,NO,108,124.89,16.89,161.8,2024-09-11
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,WEDNESDAY,MEDIUM,NO,136,152.15,16.15,204.3,2024-09-11
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,WEDNESDAY,LOW,LATE_INCOMING_TRAIN,210,236.45,26.45,261.7,2024-09-11
12313,GAYA,GAYA JN,RAJDHANI,FOG,NIGHT,WEDNESDAY,LOW,NO,367,391.15,24.15,455.8,2024-09-11
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,WEDNESDAY,LOW,NO,503,526.31,23.31,656.8,2024-09-11
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,WEDNESDAY,LOW,NO,865,886.51,21.51,992.4,2024-09-11
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,WEDNESDAY,LOW,NO,1080,1104.03,24.03,1430.5,2024-09-11
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,THURSDAY,MEDIUM,NO,0,7.74,7.74,0.0,2024-09-12
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,THURSDAY,MEDIUM,NO,108,132.44,24.44,161.8,2024-09-12
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,THURSDAY,MEDIUM,NO,136,159.68,23.68,204.3,2024-09-12
12313,DHN,DHANBAD JN,RAJDHANI,FOG,NIGHT,THURSDAY,MEDIUM,NO,210,240.1,30.1,261.7,2024-09-12
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,THURSDAY,MEDIUM,NO,367,400.12,33.12,455.8,2024-09-12
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,THURSDAY,MEDIUM,LATE_INCOMING_TRAIN,503,543.97,40.97,656.8,2024-09-12
